# Wavelength	n	k
878.5762	3.69092	0.00155
880.13196	3.69026	0.00154
881.6874	3.68961	0.00153
883.2427	3.68896	0.00152
884.7977	3.68831	0.00151
886.35266	3.68765	0.00151
887.9072	3.687	0.0015
889.46173	3.68635	0.00149
891.0159	3.6857	0.00148
892.5698	3.68504	0.00147
894.12366	3.68439	0.00146
895.6771	3.68374	0.00146
897.23047	3.68308	0.00145
898.7835	3.68243	0.00144
